website_session_id,saw_homepage,saw_custom_lander,product_made_it,mrfuzzy_made_it,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
13302,1,0,0,0,0,0,0,0
13303,1,0,1,1,1,0,0,0
13304,1,0,0,0,0,0,0,0
13305,0,1,0,0,0,0,0,0
13306,0,1,0,0,0,0,0,0
13307,1,0,0,0,0,0,0,0
13308,1,0,1,1,0,0,0,0
13310,1,0,1,1,0,0,0,0
13311,1,0,1,1,1,1,1,0
13312,0,1,1,1,1,0,0,0
13313,1,0,0,0,0,0,0,0
13314,1,0,1,1,0,0,0,0
13315,1,0,1,0,0,0,0,0
13316,1,0,1,0,0,0,0,0
13318,0,1,0,0,0,0,0,0
13319,1,0,1,1,1,1,1,1
13321,1,0,0,0,0,0,0,0
13322,0,1,1,0,0,0,0,0
13324,1,0,1,1,0,0,0,0
13325,1,0,0,0,0,0,0,0
13326,1,0,1,1,0,0,0,0
13327,1,0,1,1,0,0,0,0
13328,0,1,1,0,0,0,0,0
13329,1,0,1,1,0,0,0,0
13331,0,1,1,1,0,0,0,0
13332,0,1,0,0,0,0,0,0
13333,1,0,0,0,0,0,0,0
13334,0,1,1,1,1,1,1,0
13335,0,1,0,0,0,0,0,0
13336,0,1,0,0,0,0,0,0
13337,0,1,0,0,0,0,0,0
13338,0,1,0,0,0,0,0,0
13339,1,0,1,1,0,0,0,0
13340,0,1,1,0,0,0,0,0
13341,0,1,1,0,0,0,0,0
13342,0,1,0,0,0,0,0,0
13344,0,1,0,0,0,0,0,0
13346,1,0,0,0,0,0,0,0
13347,1,0,0,0,0,0,0,0
13348,1,0,0,0,0,0,0,0
13349,1,0,0,0,0,0,0,0
13350,0,1,1,1,0,0,0,0
13351,1,0,0,0,0,0,0,0
13352,1,0,1,1,0,0,0,0
13353,0,1,1,0,0,0,0,0
13354,0,1,1,1,1,1,1,0
13355,0,1,0,0,0,0,0,0
13357,0,1,0,0,0,0,0,0
13358,1,0,0,0,0,0,0,0
13359,1,0,1,1,0,0,0,0
13360,0,1,0,0,0,0,0,0
13361,1,0,1,1,1,0,0,0
13362,1,0,1,1,0,0,0,0
13364,0,1,1,1,0,0,0,0
13365,1,0,0,0,0,0,0,0
13366,0,1,0,0,0,0,0,0
13367,1,0,0,0,0,0,0,0
13368,0,1,0,0,0,0,0,0
13369,0,1,1,1,0,0,0,0
13370,1,0,0,0,0,0,0,0
13371,0,1,0,0,0,0,0,0
13372,0,1,1,1,0,0,0,0
13373,0,1,1,1,0,0,0,0
13375,1,0,0,0,0,0,0,0
13377,0,1,0,0,0,0,0,0
13378,0,1,0,0,0,0,0,0
13379,0,1,1,0,0,0,0,0
13380,0,1,1,1,1,1,1,0
13381,1,0,1,0,0,0,0,0
13383,1,0,0,0,0,0,0,0
13384,0,1,0,0,0,0,0,0
13385,1,0,0,0,0,0,0,0
13386,0,1,1,1,0,0,0,0
13387,0,1,1,1,0,0,0,0
13388,0,1,0,0,0,0,0,0
13389,1,0,0,0,0,0,0,0
13390,1,0,0,0,0,0,0,0
13392,1,0,0,0,0,0,0,0
13393,1,0,0,0,0,0,0,0
13394,0,1,1,1,1,1,1,0
13395,0,1,0,0,0,0,0,0
13396,1,0,0,0,0,0,0,0
13398,0,1,0,0,0,0,0,0
13399,1,0,1,1,0,0,0,0
13400,0,1,1,1,0,0,0,0
13401,1,0,0,0,0,0,0,0
13402,1,0,0,0,0,0,0,0
13403,0,1,1,0,0,0,0,0
13404,1,0,0,0,0,0,0,0
13405,1,0,0,0,0,0,0,0
13406,1,0,1,1,0,0,0,0
13407,0,1,0,0,0,0,0,0
13408,0,1,1,0,0,0,0,0
13409,0,1,1,0,0,0,0,0
13410,1,0,1,1,0,0,0,0
13416,1,0,0,0,0,0,0,0
13417,1,0,1,0,0,0,0,0
13418,0,1,0,0,0,0,0,0
13419,1,0,1,0,0,0,0,0
13420,0,1,1,1,1,0,0,0
13421,0,1,0,0,0,0,0,0
13422,1,0,1,0,0,0,0,0
13423,0,1,0,0,0,0,0,0
13424,1,0,1,1,0,0,0,0
13425,1,0,0,0,0,0,0,0
13426,1,0,1,0,0,0,0,0
13427,1,0,0,0,0,0,0,0
13428,0,1,0,0,0,0,0,0
13429,0,1,0,0,0,0,0,0
13430,0,1,1,0,0,0,0,0
13431,0,1,1,0,0,0,0,0
13432,1,0,1,1,1,0,0,0
13433,1,0,0,0,0,0,0,0
13434,0,1,1,1,1,0,0,0
13435,0,1,1,0,0,0,0,0
13436,0,1,1,1,1,1,0,0
13437,1,0,0,0,0,0,0,0
13438,1,0,0,0,0,0,0,0
13439,1,0,1,1,0,0,0,0
13440,1,0,1,1,0,0,0,0
13441,0,1,0,0,0,0,0,0
13442,1,0,0,0,0,0,0,0
13443,1,0,0,0,0,0,0,0
13444,1,0,1,1,1,0,0,0
13445,1,0,1,0,0,0,0,0
13446,0,1,0,0,0,0,0,0
13447,1,0,0,0,0,0,0,0
13448,0,1,0,0,0,0,0,0
13449,1,0,0,0,0,0,0,0
13451,1,0,0,0,0,0,0,0
13452,1,0,0,0,0,0,0,0
13453,1,0,1,1,1,1,0,0
13454,1,0,0,0,0,0,0,0
13455,1,0,0,0,0,0,0,0
13456,1,0,0,0,0,0,0,0
13457,0,1,1,1,1,1,1,0
13458,0,1,0,0,0,0,0,0
13459,1,0,1,1,1,1,1,0
13460,0,1,1,1,1,1,1,1
13461,1,0,1,1,0,0,0,0
13462,1,0,0,0,0,0,0,0
13463,1,0,0,0,0,0,0,0
13464,1,0,0,0,0,0,0,0
13465,1,0,1,1,0,0,0,0
13466,1,0,0,0,0,0,0,0
13467,1,0,0,0,0,0,0,0
13468,1,0,0,0,0,0,0,0
13470,1,0,1,0,0,0,0,0
13471,1,0,1,0,0,0,0,0
13472,1,0,0,0,0,0,0,0
13473,1,0,0,0,0,0,0,0
13474,1,0,0,0,0,0,0,0
13475,1,0,1,1,0,0,0,0
13476,0,1,0,0,0,0,0,0
13477,0,1,0,0,0,0,0,0
13478,0,1,1,1,1,0,0,0
13479,0,1,0,0,0,0,0,0
13480,0,1,0,0,0,0,0,0
13481,1,0,0,0,0,0,0,0
13482,0,1,0,0,0,0,0,0
13483,1,0,0,0,0,0,0,0
13484,1,0,0,0,0,0,0,0
13486,0,1,0,0,0,0,0,0
13487,0,1,1,1,0,0,0,0
13488,1,0,0,0,0,0,0,0
13489,0,1,0,0,0,0,0,0
13491,1,0,1,0,0,0,0,0
13492,1,0,0,0,0,0,0,0
13493,1,0,0,0,0,0,0,0
13494,1,0,1,1,1,1,1,1
13496,0,1,0,0,0,0,0,0
13497,1,0,1,1,1,0,0,0
13498,0,1,0,0,0,0,0,0
13499,1,0,0,0,0,0,0,0
13500,0,1,1,1,1,1,0,0
13501,1,0,1,1,1,1,1,0
13503,0,1,1,0,0,0,0,0
13504,0,1,1,1,1,0,0,0
13505,1,0,0,0,0,0,0,0
13506,1,0,0,0,0,0,0,0
13507,1,0,0,0,0,0,0,0
13508,1,0,1,1,1,1,1,0
13509,0,1,1,1,1,0,0,0
13510,0,1,1,1,1,1,1,1
13511,1,0,1,0,0,0,0,0
13512,1,0,1,1,1,1,0,0
13513,0,1,0,0,0,0,0,0
13515,0,1,0,0,0,0,0,0
13516,1,0,0,0,0,0,0,0
13517,0,1,1,0,0,0,0,0
13518,0,1,0,0,0,0,0,0
13519,1,0,0,0,0,0,0,0
13520,1,0,0,0,0,0,0,0
13521,0,1,1,1,0,0,0,0
13522,1,0,0,0,0,0,0,0
13523,0,1,0,0,0,0,0,0
13525,1,0,0,0,0,0,0,0
13526,0,1,0,0,0,0,0,0
13527,1,0,0,0,0,0,0,0
13528,1,0,0,0,0,0,0,0
13529,1,0,0,0,0,0,0,0
13530,1,0,1,1,0,0,0,0
13531,1,0,0,0,0,0,0,0
13533,0,1,0,0,0,0,0,0
13534,1,0,1,0,0,0,0,0
13535,0,1,0,0,0,0,0,0
13536,1,0,0,0,0,0,0,0
13537,0,1,1,1,0,0,0,0
13538,0,1,0,0,0,0,0,0
13539,0,1,1,0,0,0,0,0
13540,0,1,0,0,0,0,0,0
13541,0,1,0,0,0,0,0,0
13542,0,1,1,0,0,0,0,0
13543,0,1,0,0,0,0,0,0
13544,1,0,1,0,0,0,0,0
13545,0,1,0,0,0,0,0,0
13546,1,0,0,0,0,0,0,0
13547,1,0,1,0,0,0,0,0
13549,0,1,0,0,0,0,0,0
13550,0,1,1,1,0,0,0,0
13551,1,0,0,0,0,0,0,0
13552,0,1,0,0,0,0,0,0
13553,1,0,1,1,0,0,0,0
13555,0,1,1,0,0,0,0,0
13556,1,0,1,1,0,0,0,0
13557,1,0,0,0,0,0,0,0
13559,0,1,1,1,0,0,0,0
13561,1,0,0,0,0,0,0,0
13563,1,0,1,0,0,0,0,0
13564,1,0,0,0,0,0,0,0
13565,1,0,1,0,0,0,0,0
13566,1,0,0,0,0,0,0,0
13567,1,0,0,0,0,0,0,0
13568,0,1,1,0,0,0,0,0
13569,1,0,0,0,0,0,0,0
13570,1,0,0,0,0,0,0,0
13571,1,0,1,1,1,1,1,1
13572,0,1,0,0,0,0,0,0
13573,0,1,1,1,0,0,0,0
13574,0,1,0,0,0,0,0,0
13575,1,0,1,1,0,0,0,0
13576,1,0,0,0,0,0,0,0
13577,0,1,0,0,0,0,0,0
13579,0,1,0,0,0,0,0,0
13580,1,0,0,0,0,0,0,0
13581,0,1,0,0,0,0,0,0
13583,0,1,0,0,0,0,0,0
13584,1,0,0,0,0,0,0,0
13586,0,1,0,0,0,0,0,0
13587,0,1,0,0,0,0,0,0
13588,1,0,0,0,0,0,0,0
13589,1,0,0,0,0,0,0,0
13590,1,0,1,1,1,1,1,0
13591,0,1,1,1,1,1,1,1
13593,0,1,1,1,0,0,0,0
13595,0,1,0,0,0,0,0,0
13597,1,0,0,0,0,0,0,0
13598,0,1,1,1,0,0,0,0
13599,1,0,0,0,0,0,0,0
13600,0,1,0,0,0,0,0,0
13601,1,0,0,0,0,0,0,0
13602,1,0,0,0,0,0,0,0
13603,1,0,0,0,0,0,0,0
13604,0,1,0,0,0,0,0,0
13605,0,1,1,1,1,0,0,0
13606,1,0,0,0,0,0,0,0
13607,0,1,0,0,0,0,0,0
13608,0,1,0,0,0,0,0,0
13609,0,1,1,1,0,0,0,0
13610,0,1,1,1,0,0,0,0
13611,1,0,0,0,0,0,0,0
13615,0,1,0,0,0,0,0,0
13616,0,1,0,0,0,0,0,0
13617,0,1,0,0,0,0,0,0
13619,0,1,1,1,0,0,0,0
13620,0,1,1,1,0,0,0,0
13622,0,1,0,0,0,0,0,0
13623,0,1,0,0,0,0,0,0
13624,1,0,1,1,0,0,0,0
13625,1,0,0,0,0,0,0,0
13626,1,0,1,1,1,1,0,0
13627,1,0,0,0,0,0,0,0
13628,1,0,0,0,0,0,0,0
13629,1,0,1,1,1,1,1,0
13630,1,0,0,0,0,0,0,0
13631,0,1,1,1,0,0,0,0
13632,0,1,1,1,0,0,0,0
13633,1,0,1,1,0,0,0,0
13634,1,0,0,0,0,0,0,0
13635,1,0,1,1,0,0,0,0
13636,1,0,0,0,0,0,0,0
13638,1,0,1,1,0,0,0,0
13639,0,1,0,0,0,0,0,0
13640,0,1,1,1,0,0,0,0
13641,0,1,0,0,0,0,0,0
13643,1,0,1,1,1,1,1,0
13644,0,1,0,0,0,0,0,0
13645,1,0,1,1,0,0,0,0
13646,0,1,1,1,0,0,0,0
13647,0,1,0,0,0,0,0,0
13648,0,1,0,0,0,0,0,0
13649,0,1,1,0,0,0,0,0
13650,0,1,1,1,1,1,1,0
13651,1,0,0,0,0,0,0,0
13652,1,0,0,0,0,0,0,0
13653,1,0,0,0,0,0,0,0
13654,0,1,1,1,0,0,0,0
13656,1,0,0,0,0,0,0,0
13657,0,1,0,0,0,0,0,0
13658,0,1,0,0,0,0,0,0
13659,1,0,0,0,0,0,0,0
13660,0,1,0,0,0,0,0,0
13661,1,0,1,1,0,0,0,0
13662,1,0,0,0,0,0,0,0
13663,0,1,1,1,1,1,1,1
13664,0,1,1,0,0,0,0,0
13665,1,0,0,0,0,0,0,0
13666,0,1,0,0,0,0,0,0
13667,0,1,1,1,0,0,0,0
13669,1,0,0,0,0,0,0,0
13670,1,0,1,0,0,0,0,0
13671,0,1,0,0,0,0,0,0
13672,0,1,1,0,0,0,0,0
13673,1,0,0,0,0,0,0,0
13674,1,0,1,1,0,0,0,0
13675,1,0,0,0,0,0,0,0
13676,1,0,1,1,1,1,1,0
13677,1,0,0,0,0,0,0,0
13678,0,1,0,0,0,0,0,0
13679,0,1,0,0,0,0,0,0
13680,1,0,1,1,1,1,0,0
13681,1,0,0,0,0,0,0,0
13682,0,1,0,0,0,0,0,0
13683,1,0,0,0,0,0,0,0
13685,1,0,0,0,0,0,0,0
13686,1,0,1,1,0,0,0,0
13687,1,0,1,1,1,0,0,0
13688,1,0,1,1,1,1,1,0
13689,0,1,1,1,0,0,0,0
13690,0,1,0,0,0,0,0,0
13693,1,0,0,0,0,0,0,0
13695,0,1,0,0,0,0,0,0
13696,1,0,0,0,0,0,0,0
13697,0,1,1,1,1,1,0,0
13699,1,0,0,0,0,0,0,0
13700,0,1,0,0,0,0,0,0
13701,0,1,0,0,0,0,0,0
13702,0,1,0,0,0,0,0,0
13703,1,0,1,1,0,0,0,0
13704,1,0,0,0,0,0,0,0
13705,1,0,1,1,1,1,1,0
13706,0,1,1,0,0,0,0,0
13707,1,0,1,1,0,0,0,0
13708,0,1,1,1,1,1,1,0
13712,0,1,0,0,0,0,0,0
13713,0,1,0,0,0,0,0,0
13714,1,0,0,0,0,0,0,0
13715,0,1,1,1,0,0,0,0
13716,1,0,0,0,0,0,0,0
13718,0,1,1,1,0,0,0,0
13719,1,0,0,0,0,0,0,0
13720,1,0,1,1,0,0,0,0
13724,1,0,0,0,0,0,0,0
13725,1,0,0,0,0,0,0,0
13726,0,1,1,1,1,1,1,1
13727,0,1,1,1,1,1,0,0
13728,1,0,0,0,0,0,0,0
13729,1,0,1,0,0,0,0,0
13730,1,0,0,0,0,0,0,0
13731,1,0,1,1,0,0,0,0
13732,1,0,0,0,0,0,0,0
13733,0,1,0,0,0,0,0,0
13734,1,0,0,0,0,0,0,0
13735,0,1,0,0,0,0,0,0
13736,1,0,1,1,0,0,0,0
13737,1,0,0,0,0,0,0,0
13738,1,0,1,0,0,0,0,0
13739,0,1,0,0,0,0,0,0
13740,0,1,1,1,1,1,1,0
13741,0,1,1,1,1,1,0,0
13742,1,0,0,0,0,0,0,0
13743,0,1,0,0,0,0,0,0
13744,0,1,0,0,0,0,0,0
13745,0,1,1,1,1,1,1,1
13746,0,1,0,0,0,0,0,0
13747,1,0,0,0,0,0,0,0
13748,0,1,0,0,0,0,0,0
13749,0,1,0,0,0,0,0,0
13750,0,1,1,0,0,0,0,0
13752,0,1,1,1,1,1,1,1
13753,1,0,1,1,0,0,0,0
13755,0,1,0,0,0,0,0,0
13756,0,1,1,1,1,0,0,0
13757,1,0,0,0,0,0,0,0
13758,1,0,0,0,0,0,0,0
13759,1,0,0,0,0,0,0,0
13761,1,0,0,0,0,0,0,0
13762,0,1,0,0,0,0,0,0
13763,1,0,0,0,0,0,0,0
13765,1,0,1,1,0,0,0,0
13766,1,0,0,0,0,0,0,0
13767,0,1,1,1,1,1,1,0
13768,1,0,0,0,0,0,0,0
13769,1,0,1,1,0,0,0,0
13771,0,1,0,0,0,0,0,0
13773,1,0,0,0,0,0,0,0
13774,0,1,1,0,0,0,0,0
13775,1,0,0,0,0,0,0,0
13776,0,1,0,0,0,0,0,0
13777,0,1,1,1,0,0,0,0
13778,1,0,0,0,0,0,0,0
13779,0,1,0,0,0,0,0,0
13780,0,1,0,0,0,0,0,0
13781,0,1,0,0,0,0,0,0
13782,0,1,1,1,1,1,1,1
13783,0,1,0,0,0,0,0,0
13784,1,0,0,0,0,0,0,0
13785,1,0,0,0,0,0,0,0
13786,1,0,1,1,0,0,0,0
13787,0,1,1,0,0,0,0,0
13788,0,1,0,0,0,0,0,0
13789,0,1,0,0,0,0,0,0
13790,0,1,0,0,0,0,0,0
13791,1,0,1,1,1,0,0,0
13792,0,1,1,1,0,0,0,0
13793,1,0,0,0,0,0,0,0
13794,0,1,1,0,0,0,0,0
13795,1,0,1,1,0,0,0,0
13797,1,0,0,0,0,0,0,0
13798,1,0,0,0,0,0,0,0
13799,0,1,1,0,0,0,0,0
13800,0,1,0,0,0,0,0,0
13801,1,0,1,1,0,0,0,0
13802,0,1,0,0,0,0,0,0
13803,0,1,1,1,0,0,0,0
13805,1,0,0,0,0,0,0,0
13806,1,0,0,0,0,0,0,0
13807,1,0,0,0,0,0,0,0
13808,0,1,1,1,1,1,1,0
13809,0,1,1,0,0,0,0,0
13810,1,0,1,1,0,0,0,0
13811,1,0,0,0,0,0,0,0
13812,0,1,1,1,1,1,1,1
13813,0,1,1,1,1,1,0,0
13814,1,0,0,0,0,0,0,0
13815,1,0,0,0,0,0,0,0
13816,1,0,0,0,0,0,0,0
13817,1,0,1,1,0,0,0,0
13818,0,1,1,1,0,0,0,0
13819,0,1,1,1,0,0,0,0
13821,0,1,0,0,0,0,0,0
13822,0,1,0,0,0,0,0,0
13823,1,0,1,0,0,0,0,0
13824,1,0,0,0,0,0,0,0
13825,1,0,1,1,1,0,0,0
13826,1,0,1,1,1,1,1,0
13827,1,0,1,1,1,1,0,0
13828,0,1,0,0,0,0,0,0
13830,0,1,1,1,0,0,0,0
13831,0,1,1,1,1,0,0,0
13832,0,1,0,0,0,0,0,0
13833,0,1,1,0,0,0,0,0
13835,0,1,0,0,0,0,0,0
13836,1,0,0,0,0,0,0,0
13838,0,1,0,0,0,0,0,0
13839,1,0,1,1,0,0,0,0
13840,1,0,1,1,1,0,0,0
13841,0,1,0,0,0,0,0,0
13843,1,0,1,1,1,1,1,1
13844,0,1,0,0,0,0,0,0
13846,0,1,1,0,0,0,0,0
13847,1,0,0,0,0,0,0,0
13848,0,1,0,0,0,0,0,0
13849,0,1,0,0,0,0,0,0
13851,0,1,0,0,0,0,0,0
13852,1,0,1,1,0,0,0,0
13853,0,1,1,0,0,0,0,0
13854,1,0,0,0,0,0,0,0
13855,0,1,0,0,0,0,0,0
13856,1,0,0,0,0,0,0,0
13857,0,1,1,1,1,1,1,1
13858,1,0,0,0,0,0,0,0
13859,1,0,0,0,0,0,0,0
13860,1,0,0,0,0,0,0,0
13862,1,0,1,0,0,0,0,0
13863,0,1,0,0,0,0,0,0
13864,1,0,0,0,0,0,0,0
13865,0,1,0,0,0,0,0,0
13866,1,0,0,0,0,0,0,0
13867,1,0,0,0,0,0,0,0
13868,0,1,1,0,0,0,0,0
13869,1,0,1,1,0,0,0,0
13870,0,1,1,1,0,0,0,0
13871,0,1,1,1,0,0,0,0
13873,0,1,0,0,0,0,0,0
13874,0,1,0,0,0,0,0,0
13876,1,0,0,0,0,0,0,0
13877,0,1,0,0,0,0,0,0
13878,1,0,0,0,0,0,0,0
13879,0,1,0,0,0,0,0,0
13881,1,0,1,1,0,0,0,0
13882,0,1,1,1,0,0,0,0
13883,0,1,0,0,0,0,0,0
13884,1,0,1,1,1,0,0,0
13885,0,1,0,0,0,0,0,0
13886,0,1,0,0,0,0,0,0
13887,0,1,1,1,0,0,0,0
13888,0,1,0,0,0,0,0,0
13889,0,1,0,0,0,0,0,0
13890,1,0,1,1,0,0,0,0
13892,0,1,0,0,0,0,0,0
13893,1,0,0,0,0,0,0,0
13894,0,1,0,0,0,0,0,0
13895,1,0,0,0,0,0,0,0
13896,1,0,1,1,0,0,0,0
13897,0,1,1,1,1,0,0,0
13898,0,1,0,0,0,0,0,0
13899,0,1,0,0,0,0,0,0
13900,0,1,0,0,0,0,0,0
13901,1,0,0,0,0,0,0,0
13902,0,1,1,1,0,0,0,0
13903,1,0,1,1,0,0,0,0
13904,1,0,1,1,0,0,0,0
13905,0,1,1,1,1,0,0,0
13907,1,0,1,1,0,0,0,0
13908,0,1,1,1,1,1,1,0
13909,1,0,1,0,0,0,0,0
13910,1,0,0,0,0,0,0,0
13911,1,0,1,0,0,0,0,0
13912,1,0,0,0,0,0,0,0
13913,0,1,1,0,0,0,0,0
13914,0,1,0,0,0,0,0,0
13915,0,1,1,1,1,0,0,0
13916,0,1,0,0,0,0,0,0
13917,1,0,0,0,0,0,0,0
13918,0,1,1,1,0,0,0,0
13919,1,0,0,0,0,0,0,0
13920,0,1,0,0,0,0,0,0
13921,0,1,1,1,0,0,0,0
13922,1,0,1,1,1,1,1,0
13923,0,1,1,1,0,0,0,0
13924,1,0,0,0,0,0,0,0
13925,1,0,0,0,0,0,0,0
13926,1,0,1,1,0,0,0,0
13927,1,0,0,0,0,0,0,0
13928,0,1,1,1,1,0,0,0
13929,1,0,1,1,1,0,0,0
13931,1,0,0,0,0,0,0,0
13932,0,1,1,1,0,0,0,0
13933,0,1,0,0,0,0,0,0
13934,0,1,0,0,0,0,0,0
13935,0,1,0,0,0,0,0,0
13937,1,0,1,1,0,0,0,0
13938,1,0,0,0,0,0,0,0
13939,1,0,1,1,1,0,0,0
13940,0,1,0,0,0,0,0,0
13941,1,0,1,0,0,0,0,0
13942,0,1,1,1,0,0,0,0
13943,0,1,0,0,0,0,0,0
13944,0,1,1,0,0,0,0,0
13945,1,0,0,0,0,0,0,0
13946,1,0,1,0,0,0,0,0
13947,0,1,1,0,0,0,0,0
13948,1,0,0,0,0,0,0,0
13949,0,1,1,1,1,1,1,1
13950,1,0,0,0,0,0,0,0
13951,1,0,0,0,0,0,0,0
13952,0,1,1,0,0,0,0,0
13953,1,0,1,0,0,0,0,0
13954,0,1,0,0,0,0,0,0
13955,0,1,0,0,0,0,0,0
13956,1,0,0,0,0,0,0,0
13957,1,0,1,1,1,1,0,0
13958,0,1,0,0,0,0,0,0
13959,1,0,0,0,0,0,0,0
13960,0,1,0,0,0,0,0,0
13961,0,1,1,1,0,0,0,0
13962,1,0,0,0,0,0,0,0
13963,0,1,1,1,0,0,0,0
13964,0,1,0,0,0,0,0,0
13965,1,0,0,0,0,0,0,0
13966,0,1,1,1,0,0,0,0
13967,1,0,0,0,0,0,0,0
13968,0,1,0,0,0,0,0,0
13969,0,1,1,1,0,0,0,0
13971,0,1,1,0,0,0,0,0
13973,0,1,0,0,0,0,0,0
13974,0,1,1,0,0,0,0,0
13975,0,1,1,1,1,1,1,1
13976,0,1,0,0,0,0,0,0
13977,1,0,1,0,0,0,0,0
13978,1,0,0,0,0,0,0,0
13979,0,1,0,0,0,0,0,0
13981,0,1,1,1,1,1,1,1
13982,1,0,0,0,0,0,0,0
13984,1,0,1,1,0,0,0,0
13986,1,0,1,1,0,0,0,0
13987,1,0,0,0,0,0,0,0
13988,0,1,0,0,0,0,0,0
13989,0,1,0,0,0,0,0,0
13990,1,0,0,0,0,0,0,0
13991,1,0,1,1,1,1,0,0
13992,0,1,0,0,0,0,0,0
13994,0,1,1,1,0,0,0,0
13995,1,0,0,0,0,0,0,0
13996,1,0,1,1,1,0,0,0
13997,0,1,1,0,0,0,0,0
13998,1,0,0,0,0,0,0,0
13999,0,1,0,0,0,0,0,0
14000,1,0,1,1,0,0,0,0
14001,1,0,0,0,0,0,0,0
14003,0,1,1,1,0,0,0,0
14004,0,1,1,0,0,0,0,0
14005,0,1,1,1,0,0,0,0
14006,0,1,1,1,1,0,0,0
14007,0,1,0,0,0,0,0,0
14008,1,0,0,0,0,0,0,0
14009,0,1,0,0,0,0,0,0
14010,0,1,1,1,0,0,0,0
14011,0,1,1,1,1,1,1,0
14012,0,1,1,1,1,0,0,0
14013,0,1,1,0,0,0,0,0
14014,1,0,1,1,1,1,1,0
14015,0,1,0,0,0,0,0,0
14017,1,0,0,0,0,0,0,0
14018,0,1,0,0,0,0,0,0
14020,0,1,0,0,0,0,0,0
14021,1,0,0,0,0,0,0,0
14022,0,1,1,0,0,0,0,0
14023,1,0,0,0,0,0,0,0
14025,0,1,0,0,0,0,0,0
14026,1,0,0,0,0,0,0,0
14027,0,1,0,0,0,0,0,0
14028,1,0,0,0,0,0,0,0
14029,0,1,1,1,0,0,0,0
14030,1,0,1,1,1,1,0,0
14031,1,0,0,0,0,0,0,0
14032,1,0,0,0,0,0,0,0
14033,0,1,0,0,0,0,0,0
14034,1,0,0,0,0,0,0,0
14035,0,1,0,0,0,0,0,0
14036,1,0,0,0,0,0,0,0
14037,0,1,1,1,1,1,1,0
14039,0,1,0,0,0,0,0,0
14040,0,1,1,1,0,0,0,0
14042,0,1,0,0,0,0,0,0
14043,0,1,0,0,0,0,0,0
14044,1,0,0,0,0,0,0,0
14046,1,0,0,0,0,0,0,0
14047,1,0,0,0,0,0,0,0
14048,1,0,0,0,0,0,0,0
14050,1,0,0,0,0,0,0,0
14051,1,0,0,0,0,0,0,0
14052,0,1,0,0,0,0,0,0
14053,0,1,0,0,0,0,0,0
14054,0,1,0,0,0,0,0,0
14055,1,0,0,0,0,0,0,0
14057,1,0,0,0,0,0,0,0
14058,0,1,0,0,0,0,0,0
14059,0,1,0,0,0,0,0,0
14060,0,1,1,0,0,0,0,0
14061,1,0,1,1,0,0,0,0
14062,1,0,1,1,1,1,1,1
14063,0,1,1,1,1,0,0,0
14064,0,1,0,0,0,0,0,0
14065,0,1,0,0,0,0,0,0
14066,0,1,1,1,0,0,0,0
14067,1,0,0,0,0,0,0,0
14068,1,0,0,0,0,0,0,0
14069,1,0,0,0,0,0,0,0
14070,0,1,0,0,0,0,0,0
14071,0,1,1,0,0,0,0,0
14072,1,0,0,0,0,0,0,0
14073,1,0,0,0,0,0,0,0
14075,0,1,0,0,0,0,0,0
14076,1,0,0,0,0,0,0,0
14077,1,0,0,0,0,0,0,0
14078,1,0,1,1,1,0,0,0
14079,1,0,1,0,0,0,0,0
14080,0,1,1,1,1,0,0,0
14081,1,0,0,0,0,0,0,0
14082,0,1,0,0,0,0,0,0
14083,1,0,1,1,0,0,0,0
14084,0,1,0,0,0,0,0,0
14085,0,1,0,0,0,0,0,0
14086,0,1,1,0,0,0,0,0
14087,0,1,0,0,0,0,0,0
14088,0,1,1,0,0,0,0,0
14089,1,0,0,0,0,0,0,0
14090,0,1,1,1,1,0,0,0
14091,1,0,1,1,1,1,1,0
14092,1,0,1,1,1,0,0,0
14093,0,1,0,0,0,0,0,0
14094,0,1,0,0,0,0,0,0
14095,0,1,0,0,0,0,0,0
14097,0,1,1,1,1,1,1,0
14099,0,1,1,1,1,1,1,0
14100,0,1,0,0,0,0,0,0
14101,1,0,0,0,0,0,0,0
14102,1,0,0,0,0,0,0,0
14103,1,0,1,1,1,1,1,0
14105,1,0,0,0,0,0,0,0
14106,1,0,1,1,0,0,0,0
14107,0,1,1,1,1,0,0,0
14108,1,0,0,0,0,0,0,0
14109,0,1,0,0,0,0,0,0
14110,1,0,0,0,0,0,0,0
14111,0,1,0,0,0,0,0,0
14112,0,1,0,0,0,0,0,0
14114,1,0,0,0,0,0,0,0
14115,1,0,1,1,0,0,0,0
14117,1,0,0,0,0,0,0,0
14118,0,1,1,1,0,0,0,0
14119,1,0,1,1,1,0,0,0
14120,1,0,0,0,0,0,0,0
14121,1,0,0,0,0,0,0,0
14122,0,1,1,1,0,0,0,0
14123,1,0,0,0,0,0,0,0
14124,1,0,1,1,1,1,1,1
14126,0,1,0,0,0,0,0,0
14127,0,1,1,0,0,0,0,0
14128,1,0,0,0,0,0,0,0
14129,1,0,1,1,1,1,1,1
14130,0,1,0,0,0,0,0,0
14131,0,1,0,0,0,0,0,0
14132,0,1,1,0,0,0,0,0
14133,0,1,1,1,1,0,0,0
14134,1,0,0,0,0,0,0,0
14135,1,0,0,0,0,0,0,0
14136,1,0,1,1,1,0,0,0
14137,1,0,0,0,0,0,0,0
14138,1,0,1,1,0,0,0,0
14139,0,1,1,1,1,0,0,0
